"The Lilly Faculty Registry reports direct and indirect payments by Lilly, as well as Lilly’s portion of alliance partnership payments, to health care professionals serving as faculty members. When the ""Entity Paid"" is a company, hospital or university, and there is a different name listed as the service provider, it reflects an indirect payment which may or may not actually have been received in whole or in part by the listed service provider. Note: This report is designed to comply with Lilly’s Corporate Integrity Agreement reporting obligations. Due to differences in scope and definitions, the data reported in this report may differ from data included in reports submitted by Lilly for compliance with state payment reporting laws.","","","","","","","",""
"DRAHEIM, MARCIA","CEDAR RAPIDS, IA",IA,"DRAHEIM, MARCIA","12,444","","10,030","1 ,936","24,409"
"DRAKE, JENNIFER C","TACOMA, WA",WA,"DRAKE, JENNIFER C","","1,350","","","1,350"
"DRAUD, JON W","NASHVILLE, TN",TN,"DRAUD, JON W","","50,638","22,750","2 ,953","76,341"
"DREAMCASTER HOLDINGS, LLC","BLOOMINGTON, IN",IN,"BEHN, PHILIP S","","1,863","","","1,863"
"DREAMCHASER, LLP","BLOOMINGTON, IN",IN,"BEHN, PHILIP S","",169,"","",169
"DRENNING, DAVID H","HUNTSVILLE, AL",AL,"DRENNING, DAVID H","","35,834","1,800",336,"37,970"
"DRESCHER, MURRY","PLANTATION, FL",FL,"DRESCHER, MURRY","","2,634","","","2,634"
"DRESNER, ALAN","WEST NYACK, NY",NY,"DRESNER, ALAN","","4,781","","","4,781"
"DREW, JENNIFER S","PORTLAND, OR",OR,"DREW, JENNIFER S","","",250,"",250
"DREYFUSS, BRUCE J","SAN JOSE, CA",CA,"DREYFUSS, BRUCE J","","3,975","",3,"3,978"
"DRIESMAN, MITCHELL H","FAIRFIELD, CT",CT,"DRIESMAN, MITCHELL H","","8,884","","","8,884"
"DROBNY, ELAINE C","MILWAUKEE, WI",WI,"DROBNY, ELAINE C","","6,406","",531,"6,937"
DRS. BUDHRAJA PA,"LITTLE ROCK, AR",AR,"BUDHRAJA, MADHU S","","3,781","","","3,781"
"DRS. LEDDY & WILSON, PC.","NEWPORT NEWS, VA",VA,"WILSON, HERBERT A","","15,450","","","15,450"
"DRUCKER, DAVID W","YARDLEY, PA",PA,"DRUCKER, DAVID W","",84,"","",84
"DRZAL, PAULA","NORTH PROVIDENCE, RI",RI,"DRZAL, PAULA","","1 ,125","",91,"1,216"
"DSOUZA, SHERWIN C","POCATELLO, ID",ID,"DSOUZA, SHERWIN C","","13,800","","1 ,701","15,501"
"DUA, AASHISH","SEWICKLEY, PA",PA,"DUA, AASHISH","","16,584","","","16,584"
DUANE E. MCWAINE MD. APC,"LOS ANGELES, CA",CA,"MCWAINE, DUANE E","","23,850","","4 ,996","28,846"
"DUBOIS INTERNAL MEDICINE ASSOCIATES, INC.","DU BOIS, PA",PA,"SCERBO, JAMES A","","1,725","","","1,725"
"DUBOIS, CAROL S","ROCKFORD, IL",IL,"DUBOIS, CAROL S","","52,088","","6 ,327","58,415"
"DUCCIO BALDARI, MD, PA","PALM BEACH GARDENS, FL",FL,"BALDARI, DUCCIO","","27,000","",532,"27,532"
"DUCKWORTH, LINDA","FAIRFIELD, IL",IL,"DUCKWORTH, LINDA","2,606","","",213,"2,819"
"DUDA, RALPH J","TULSA, OK",OK,"DUDA, RALPH J","","2 ,906","",32,"2,938"
"DUDLEY, MARY J","RAYMOND, NH",NH,"DUDLEY, MARY J","14,794","","","1 ,556","16,350"
"DUDLEY, TODD M","GREENWOOD, IN",IN,"DUDLEY, TODD M","","1,613","",25,"1,638"
"DUFFY, DANIEL P","CEDARBURG, WI",WI,"DUFFY, DANIEL P","","38,100","9,000","6 ,607","53,707"
"DUHAIME, LISA N","MELBOURNE, FL",FL,"DUHAIME, LISA N","","14,438","",697,"15,134"
"DUKOVCIC, AMY","TAKOMA PARK, MD",MD,"DUKOVCIC, AMY","","",250,"",250
"DUNCAN, LAURA J","FRESNO, CA",CA,"DUNCAN, LAURA J","8,363","","","1 ,293","9,656"
"DUNCAN, PHILIP B","CHESTER, VA",VA,"DUNCAN, PHILIP B","",900,"",33,933
"DUNCAVAGE, SANDRA M","BALTIMORE, MD",MD,"DUNCAVAGE, SANDRA M","39,394","","","5 ,706","45,100"
"DUNMYER, SHELLY L","ZANESVILLE, OH",OH,"DUNMYER, SHELLY L","","22,138",250,"1 ,955","24,342"
"DUNN, JAMES F","ABILENE, TX",TX,"DUNN, JAMES F","","1,500","",45,"1,545"
"DUPAGE MENTAL HEALTH SERVICES, LTD.","WHEATON, IL",IL,"ALI, FATIMA Z","","24,300","",307,"24,607"
"DURA, ROBERT E","QUAKERTOWN, PA",PA,"DURA, ROBERT E","","4,388","",670,"5,057"
"DURNING, NANCY I","HARRISONBURG, VA",VA,"DURNING, NANCY I","4,163","","",908,"5,070"
"DUTCHESS, CHRISTI","INDIANAPOLIS, IN",IN,"DUTCHESS, CHRISTI","","",500,"",500
"DUVVURI, SRINIVAS","STATEN ISLAND, NY",NY,"DUVVURI, SRINIVAS","","9,784","",12,"9,797"
"DVORAK, JON R","PERRYSBURG, OH",OH,"DVORAK, JON R","","12,025","",473,"12,498"
"DWARAKANATHAN, ARCOT A","OLYMPIA FIELDS, IL",IL,"DWARAKANATHAN, ARCOT A","","34,606","","1 ,713","36,319"
"DWORKIN, ROBERT","ROCHESTER, NY",NY,"DWORKIN, ROBERT","","","2,625","","2,625"
"DYE, ROBB","POCATELLO, ID",ID,"DYE, ROBB","","2,719","",100,"2,819"
E A EDUCATIONAL CONSULTANTS,"FORTVILLE, IN",IN,"ASAMOAH, ERNEST O","","18,819","",215,"19,034"
"E. CHRISTIAN GAUDERER, LLC.","FORT LEE, NJ",NJ,"GAUDERER, CHRISTIAN","","21,475","","1 ,354","22,829"
Entity Paid,"","",Provider of Service,Payments*(All Amounts  in US Dollars)* Payments for reimbursed expenses are not compensation.,"","","",""
Name,Location,State,Name,Patient Education Programs,Healthcare Professional Education Programs,Advising/Consulting & International Education Programs,Certain Travel-Related Expenses,2010 Total
"EABY, BETH A","PHILADELPHIA, PA",PA,"EABY, BETH A","","2,150","",17,"2,167"
"EADLINE, STEPHEN D","NEW HARTFORD, NY",NY,"EADLINE, STEPHEN D","","3,725","",287,"4,012"
"EAGAN, JOHN T","BIRMINGHAM, AL",AL,"EAGAN, JOHN T","","8,634","",53,"8,687"
"EAGERTON, DONALD C","MYRTLE BEACH, SC",SC,"EAGERTON, DONALD C","","24,044","",829,"24,873"
EAGLE FAMILY MEDICINE CENTER P.C.,"CHESTER SPRINGS, PA",PA,"ORR, DANIEL G","","6,800","",248,"7,048"
"EARLE, KAREN E","SAN FRANCISCO, CA",CA,"EARLE, KAREN E","","7,281","","","7,281"
"EARLEY, TANIA","ALBANY, GA",GA,"EARLEY, TANIA","2,081","","",30,"2,112"
"EAST BAY CARDIOLOGY, INC.","FREMONT, CA",CA,"CHEN, KWAN-SIAN","","2,634","","","2,634"
"EASTERN PANHANDLE PSYCHIATRY, INC.","FAIRFAX, VA",VA,"KHAN, SHAHNOOR A","","31,438","","2 ,894","34,332"
"EASTON, MICHAEL S","CHICAGO, IL",IL,"EASTON, MICHAEL S","","15,600","1,500",178,"17,278"
EASTSIDE NEUROLOGY INC.,"EAST PROVIDENCE, RI",RI,"GORDON, NORMAN M","","20,450","",318,"20,768"
"EATON, TRACEY","MILWAUKEE, WI",WI,"EATON, TRACEY","","",250,"",250
"EBERLEIN, KELLY M","ROCHESTER HILLS, MI",MI,"EBERLEIN, KELLY M","53,644","","","4 ,779","58,422"
"EBY, AMY Z","PHOENIX, AZ",AZ,"EBY, AMY Z","1,913","","",542,"2,455"
"ECHOLS, JOHN C","MARTINEZ, CA",CA,"ECHOLS, JOHN C","","43,000","","3 ,517","46,517"
"EDBAUER, DIANE","WILLIAMSVILLE, NY",NY,"EDBAUER, DIANE","11,063","","",745,"11,807"
"EDELMAN, MARTY J","BALTIMORE, MD",MD,"EDELMAN, MARTY J","","","5,250",84,"5,334"
"EDELMUTH, EVELYN R","PALM DESERT, CA",CA,"EDELMUTH, EVELYN R","",100,"","1 ,927","2,027"
"EDELSON, GARY W","WEST BLOOMFIELD, MI",MI,"EDELSON, GARY W","","19,731","4,000",15,"23,746"
"EDELSTEIN, MARK R","BROOMALL, PA",PA,"EDELSTEIN, MARK R","","23,119","",877,"23,995"
EDGAR CONSULTING GROUP (ECG),"REISTERSTOWN, MD",MD,"EDGAR, BABETTE S","","","3,000",113,"3,113"
"EDGARDO M. CESPEDES, MD, PA","MIAMI, FL",FL,"CESPEDES, EDGARD M","","1,784","","","1,784"
"EDMOND, SANDRA M","INDIANAPOLIS, IN",IN,"EDMOND, SANDRA M","5,269",919,"","","6,188"
"EDMUND J. MACLAUGHLIN, MD, LLC","CAMBRIDGE, MD",MD,"MACLAUGHLIN, EDMUND J","","28,975","","2 ,541","31,516"
"EDMUNDO I. RIVERA MD, PA","ORANGE CITY, FL",FL,"RIVERA, EDMUNDO I","","19,750","",936,"20,686"
EDUCATION CREATION,"ALBUQUERQUE, NM",NM,"GRAY, CATHERINE","4,613","","",80,"4,693"
EDUCATIONAL CONCEPTS INC.,"SPRING ARBOR, MI",MI,"WOODEN, MELISSA S","15,250","","","1 ,823","17,073"
EDWARD CONDON MEDICAL P.C.,"COMMACK, NY",NY,"CONDON, EDWARD M","","12,475","",54,"12,529"
"EDWARD FRUITMAN MD, PC","ATLANTIC BEACH, NY",NY,"FRUITMAN, EDWARD","","52,500","","1 ,720","54,220"
"EDWARD MERKER, MD, PC","NEW YORK, NY",NY,"MERKER, EDWARD","","4,656","","","4,656"
"EDWARD R. ASSI, DO, PA","EL PASO, TX",TX,"ASSI, EDWARD R","","4,334","","","4,334"
"EDWARD S. GOLDBERG, MD PC","NEW YORK, NY",NY,"GOLDBERG, EDWARD S","","9,800","",90,"9,890"
"EDWARD S. TUCKER, MD","ESSEX, CT",CT,"TUCKER, EDWARD S","","1,250","",37,"1,287"
"EDWARDS, BEATRIZ J","CHICAGO, IL",IL,"EDWARDS, BEATRIZ J","","21,275","","1 ,625","22,900"
"EDWARDS, CATHERINE M","GAINESVILLE, FL",FL,"EDWARDS, CATHERINE M","",225,"","",225
"EDWARDS, SALLY S","WOODINVILLE, WA",WA,"EDWARDS, SALLY S","","24,500","4,063","","28,563"
"EENIGENBURG, ROYLE G","JUNEAU, WI",WI,"EENIGENBURG, ROYLE G","","8,100","",264,"8,364"
"EFIOM-EKAHA, DANIEL N","YORK, PA",PA,"EFIOM-EKAHA, DANIEL N","","","1,875",241,"2,116"
"EGBUJIOBI, LEO C","BELOIT, WI",WI,"EGBUJIOBI, LEO C","","2 ,284","","","2,284"
"EICH, DAVID M","NORFOLK, VA",VA,"EICH, DAVID M","","15,484","",190,"15,674"
"EILERMAN, BRADLEY S","COVINGTON, KY",KY,"EILERMAN, BRADLEY S","","7 ,950","",70,"8,020"
"EINHORN, ARNOLD M","OCOEE, FL",FL,"EINHORN, ARNOLD M","","6 ,484","","","6,484"
"EISENBERG, SCOTT R","SEA GIRT, NJ",NJ,"EISENBERG, SCOTT R","","2 ,150","","","2,150"
"EISENBUD, ELLIOTT","FAIR OAKS, CA",CA,"EISENBUD, ELLIOTT","","2 ,475","",47,"2,522"
"EISLER, JESSE G","WEST HARTFORD, CT",CT,"EISLER, JESSE G","","2 ,650","","","2,650"
"EISWIRTH, CLEMENT C","METAIRIE, LA",LA,"EISWIRTH, CLEMENT C","","7 ,784","","","7,784"
"EKLUND, GLORIA R","PHOENIX, AZ",AZ,"EKLUND, GLORIA R","7,200","","",620,"7,820"
"EL HAFI, SALAH E","HOUSTON, TX",TX,"EL HAFI, SALAH E","","12,184","",61,"12,245"
"ELENA FRANKFURT, M.D. P.C.","VERNON HILLS, IL",IL,"FRANKFURT, ELENA","","10,175","",199,"10,374"
"EL-HALAWANY, NABIL","INDEPENDENCE, MO",MO,"EL-HALAWANY, NABIL","","1,350","","","1,350"
"ELIZABETH A. VARAS, MD PC","DEMAREST, NJ",NJ,"VARAS, ELIZABETH A","","53,000","","2 ,477","55,477"
"ELIZABETH COTTINGHAM, MD, LLC","CINCINNATI, OH",OH,"COTTINGHAM, ELIZABETH M","","50,600","14,906","3 ,995","69,501"
ELIZABETH H. HOLT MD. PA,"DURHAM, NC",NC,"HOLT, ELIZABETH H","","70,136","4,000","4 ,181","78,317"
ELKHART CLINIC,"ELKHART, IN",IN,"KNIGHT, ERNEST L","","8,006","",179,"8,185"
"ELKIN, GARY J","SAVANNAH, GA",GA,"ELKIN, GARY J","","15,809","","1 ,234","17,043"
"ELLARD, LISA L","CULLMAN, AL",AL,"ELLARD, LISA L","3,263","","","","3,263"
"ELLEN, STEPHEN C","NASHUA, NH",NH,"ELLEN, STEPHEN C","","51,300","6,250","12,684","70,234"
Entity Paid,"","",Provider of Service,Payments*(All Amounts  in US Dollars)* Payments for reimbursed expenses are not compensation.,"","","",""
Name,Location,State,Name,Patient Education Programs,Healthcare Professional Education Programs,Advising/Consulting & International Education Programs,Certain Travel-Related Expenses,2010 Total
"ELLIAS, MAZIN A","WAUSAU, WI",WI,"ELLIAS, MAZIN A","","26,925","",837,"27,762"
"ELLIS, BRIAN E","DANVILLE, KY",KY,"ELLIS, BRIAN E","","6,800","",152,"6,952"
"ELLIS, BYRON K","SUGAR LAND, TX",TX,"ELLIS, BYRON K","","9,984","",319,"10,303"
"ELLIS, GREGORY W","SALT LAKE CITY, UT",UT,"ELLIS, GREGORY W","","23,813","",544,"24,356"
"ELLIS, PETER G","PITTSBURGH, PA",PA,"ELLIS, PETER G","","","6,750",136,"6,886"
"ELLIS, STEPHEN G","CLEVELAND, OH",OH,"ELLIS, STEPHEN G","","","1,500",30,"1,530"
"ELLISON, GREGORY L","TEMPE, AZ",AZ,"ELLISON, GREGORY L","","17,450","",410,"17,860"
"EL-MALLAKH, RIFFAAT S","LOUISVILLE, KY",KY,"EL-MALLAKH, RIFFAAT S","","49,200","","2 ,973","52,173"
ELOCIN PFEIFFHART INC.,"CLEARWATER, FL",FL,"SHANKLIN, JOSEPH C","","3,050","",324,"3,374"
"ELSNER, GREG B","INDIANAPOLIS, IN",IN,"ELSNER, GREG B","","1,784","","","1,784"
"ELSNER, PATRICIA M","LAFAYETTE, IN",IN,"ELSNER, PATRICIA M","","","1,641",133,"1,774"
"EMANUEL, MARYANN","NEW YORK, NY",NY,"EMANUEL, MARYANN","","",500,"",500
"EMANUELE, MARY A","MAYWOOD, IL",IL,"EMANUELE, MARY A","","3,281","",48,"3,330"
"EMERALD  CITY MEDICAL ARTS, PLLC","SEATTLE, WA",WA,"ROSENFIELD, MICHAEL","","10,775",250,768,"11,793"
"EMERICK, MICHAEL J","GLENDALE, AZ",AZ,"EMERICK, MICHAEL J",975,"","",155,"1,130"
"EMERSON, SHARLENE","PITTSBURGH, PA",PA,"EMERSON, SHARLENE","2,381","","",137,"2,518"
"EMERY, WADEN E","LIGHTHOUSE POINT, FL",FL,"EMERY, WADEN E","","11,475","",87,"11,562"
"EMMANUEL HRISO MD, PA","UNION CITY, NJ",NJ,"HRISO, EMMANUEL","","11,175","",110,"11,285"
ENDOCARE INC.,"MIAMI, FL",FL,"HERNANDEZ, FRANCISCO O","","","2,000","","2,000"
ENDOCRINE AND PSYCHIATRY CENTER (EPC),"HOUSTON, TX",TX,"PATEL, RAKESH R","","3,255","",32,"3,287"
ENDOCRINE ASSOCIATES,"HOUSTON, TX",TX,"BUESO, GERARDO","","5,655","","","5,655"
ENDOCRINE ASSOCIATES OF QUAD CITIES,"ROCK ISLAND, IL",IL,"THAKKAR, ISHWAR V","","","4,000",52,"4,052"
"ENDOCRINE ASSOCIATES, INC.","AKRON, OH",OH,"PROVIDERS OF SERVICE: MILLER, KEVIN S; SHEWBRIDGE, RICHARD K","","25,619","",340,"25,959"
ENDOCRINE COMMUNICATIONS,"BALTIMORE, MD",MD,"MERSEY, JAMES H","","28,531","",203,"28,735"
ENDOCRINE SPEAKERS LLC,"LYNDHURST, OH",OH,"WEISS, DANIEL","","14,944","","1 ,005","15,949"
"ENDOCRINOLOGY & DIABETES CONSULTANTS, PC","RIVERDALE, GA",GA,"NAIDU, SUBRA K","","3,781","",745,"4,527"
"ENDOCRINOLOGY ASSOCIATES OF HOUSTON, P.A.","HOUSTON, TX",TX,"BROWN, JEFFREY S","","8,156","",66,"8,222"
"ENDOCRINOLOGY ASSOCIATES OF MONTGOMERY, PA","MONTGOMERY, AL",AL,"TRIPPE, BRUCE S","","15,631","",955,"16,586"
"ENDOCRINOLOGY ASSOCIATES, INC.","COLUMBUS, OH",OH,"CHRISTOFIDES, ELENA A","","35,731",875,"2 ,804","39,411"
ENDOCRINOLOGY ASSOCIATES.,"HOUSTON, TX",TX,"ORZECK, ERIC A","","4,825","",48,"4,873"
"ENDOCRINOLOGY CENTER OF SOUTHWEST LOUISIANA, LLC","LAKE CHARLES, LA",LA,"GILBERT, TIMOTHY R","","1,380","","","1,380"
ENDOCRINOLOGY MEDICAL GROUP OF ORANGE COUNTY,"ORANGE, CA",CA,"RETTINGER, HERBERT I","","3,281","","","3,281"
"ENDOCRINOLOGY SPECIALISTS, P.C.","GREENSBURG, PA",PA,"KOWALYK, STEPHAN","","9,256","",195,"9,451"
"ENDOCRINOLOGY, DIABETES AND OSTEOPOROSIS CONSULTANTS LLP","YONKERS, NY",NY,"LEIBOWITZ, JONAS","","8,350","",48,"8,398"
"ENG, MEE H","NEW YORK, NY",NY,"ENG, MEE H","","",250,"",250
"ENRIQUEZ, DEBORAH","MONTGOMERY, AL",AL,"ENRIQUEZ, DEBORAH","28,913","","","1 ,134","30,047"
"ENYEART, KATHY","LOVELAND, CO",CO,"ENYEART, KATHY","15,281","","","5 ,695","20,976"
"EPSTEIN, ALAN L","PHILADELPHIA, PA",PA,"EPSTEIN, ALAN L","","37,500",250,"1 ,537","39,287"
"EPSTEIN, ANGEL R","DAYTONA BEACH, FL",FL,"EPSTEIN, ANGEL R","2,438",300,"",680,"3,418"
"ERANI, DAVID M","HOUSTON, TX",TX,"ERANI, DAVID M","","10,175","","","10,175"
"ERIC C. BUXTON, M. D.","CORTE MADERA, CA",CA,"BUXTON, ERIC C","","10,813","",76,"10,889"
"ERIC GOLDSMITH, MD, LLC","NEW YORK, NY",NY,"GOLDSMITH, ERIC D","","42,450","","4 ,479","46,929"
"ERIC LONSETH, INC.","NEW ORLEANS, LA",LA,"LONSETH, ERIC D","","50,375","","5 ,979","56,354"
"ERIC M. KAPLAN, M.D. AND ASSOCIATES, P.A., INC.","LUTZ, FL",FL,"KAPLAN, ERIC M","","51,300",250,"3 ,120","54,670"
"ERIC S. ALBRIGHT, M.D., P.C.","DENVER, CO",CO,"ALBRIGHT, ERIC S","",225,"","",225
ERICKSEN MANAGEMENT,"LAYTON, UT",UT,"ERICKSEN, COREY L","","33,525","5,000","1 ,369","39,894"
"ERICKSON, BRIAN A","BURLINGTON, VT",VT,"ERICKSON, BRIAN A","","4,050","",548,"4,598"
"ERNSTER, ALLEN M","CLARKSTON, WA",WA,"ERNSTER, ALLEN M","","48,100","","4 ,362","52,462"
"ERSKINE, MELANIE","PITTSBURGH, PA",PA,"ERSKINE, MELANIE","13,588",300,"1,000","2 ,328","17,215"
"ERTRESVAAG, PATRICIA A","BISMARCK, ND",ND,"ERTRESVAAG, PATRICIA A","7,763","","",798,"8,561"
"ESCALANTE, DAVID A","JELLICO, TN",TN,"ESCALANTE, DAVID A","","8,975","",33,"9,008"
"ESCALANTE, JOSE E","HIALEAH, FL",FL,"ESCALANTE, JOSE E","","5,184","","","5,184"
"ESPINOSA, VALERIE D","AUSTIN, TX",TX,"ESPINOSA, VALERIE D","","1,781","","","1,781"
"ESPINOZA, ANDREY","FLEMINGTON, NJ",NJ,"ESPINOZA, ANDREY","","5,416","","","5,416"
"ESSANDOH, LOUIS K","ANNAPOLIS, MD",MD,"ESSANDOH, LOUIS K","","47,384","",580,"47,964"
Entity Paid,"","",Provider of Service,Payments*(All Amounts  in US Dollars)* Payments for reimbursed expenses are not compensation.,"","","",""
Name,Location,State,Name,Patient Education Programs,Healthcare Professional Education Programs,Advising/Consulting & International Education Programs,Certain Travel-Related Expenses,2010 Total
"ESSENTIAL MEDICAL CONSULTING, LLC","LIMA, OH",OH,"ELLIOTT, MARCIA L","5,606","","",355,"5,962"
"ESTAMPADOR, ESTER","HUDSON, FL",FL,"ESTAMPADOR, ESTER","4,594","","",374,"4,968"
"ESTEBAN, HOLLI B","AUSTIN, TX",TX,"ESTEBAN, HOLLI B","1,856","","",143,"1,999"
"ESTEPHAN, FADI F","HUTCHINSON, KS",KS,"ESTEPHAN, FADI F","","","3,594",259,"3,853"
"ESTIPONA, CATHERINE","RENO, NV",NV,"ESTIPONA, CATHERINE","2,119","","",140,"2,258"
"ETC CONSULTANTS, INC.","IRVINE, CA",CA,"NGUYEN, CHARLES T","","53,400","3,000","4 ,146","60,546"
"ETH ASSOCIATES, LLC","PEARLAND, TX",TX,"BRIDGES, JAMES P","","21,300","","3 ,476","24,776"
"ETKIND, EDWARD L","NEW HAVEN, CT",CT,"ETKIND, EDWARD L","","4,950","",136,"5,086"
"ETTIGI, PRAKASH G","RICHMOND, VA",VA,"ETTIGI, PRAKASH G","","5,200","","1 ,161","6,361"
"ETTINGER, DAVID S","BALTIMORE, MD",MD,"ETTINGER, DAVID S","","",750,"",750
"EVAN K. SAUNDERS, MD, SC","MILWAUKEE, WI",WI,"SAUNDERS, EVAN K","","4,950","",68,"5,018"
"EVANGELINA T. VILLAGOMEZ, PHD CONSULTING","HOUSTON, TX",TX,"VILLA-GOMEZ, EVANGELINA","6,131","","",528,"6,659"
"EVANGELUS, JUDITH","DURHAM, NC",NC,"EVANGELUS, JUDITH","8,138",300,"","1 ,960","10,398"
"EVANS, BEN","PARAMUS, NJ",NJ,"EVANS, BEN","1,538","","",143,"1,680"
"EVANS, JULIE","OMAHA, NE",NE,"EVANS, JULIE","49,706","","","8 ,198","57,904"
"EVANS, ROBERT M","JACKSON, MS",MS,"EVANS, ROBERT M","","3,225","","","3,225"
"EVANS, TRACY L","PHILADELPHIA, PA",PA,"EVANS, TRACY L","","2,200","","","2,200"
"EVELYN R. EDELMUTH, MD., A MEDICAL CORPORATION","PALM DESERT, CA",CA,"EDELMUTH, EVELYN R","","","",486,486
"EVERETT ALLEN, MD, PA","SAN ANTONIO, TX",TX,"ALLEN, EVERETT H","","13,725","","1 ,471","15,196"
EVERGREEN DIABETES & ENDOCRINOLOGY MEDICAL GROUP,"KIRKLAND, WA",WA,"LA CAVA, EDWARD C","","3,981","",151,"4,132"
"EWING, ROBERT C","WEST MONROE, LA",LA,"EWING, ROBERT C","","2,025","","","2,025"
"FACKLER, SARAH A","DAYTON, OH",OH,"FACKLER, SARAH A","","4,031","","","4,031"
"FADICH, MICHAEL J","WENATCHEE, WA",WA,"FADICH, MICHAEL J","",450,"","",450
"FAKIH, MARWAN G","BUFFALO, NY",NY,"FAKIH, MARWAN G","","","4,500","","4,500"
"FALK, NEIL A","PORTLAND, OR",OR,"FALK, NEIL A","","7,200","",494,"7,694"
"FALKINSTEIN, YURI","BURBANK, CA",CA,"FALKINSTEIN, YURI","","6 ,288",300,"","6,588"
"FALKOFF, MICHAEL D","NEWARK, NY",NY,"FALKOFF, MICHAEL D","",934,"",39,973
"FALLON, JOSEPH J","VOORHEES, NJ",NJ,"FALLON, JOSEPH J","","2 ,906","",17,"2,924"
"FAMILY CARE GROUP OF THOMSON, INC.","THOMSON, GA",GA,"WILEY, DARYL C","","7 ,500","","","7,500"
"FAMILY HOSPICE OF NORTHEAST INDIANA, INC.","BERNE, IN",IN,"BENDALY, EDMOND A","","19,425","","1 ,409","20,834"
"FAMULARO, MICHAEL A","SAN LUIS OBISPO, CA",CA,"FAMULARO, MICHAEL A","","1 ,784","","","1,784"
"FAN, ERIC C","THOMASVILLE, GA",GA,"FAN, ERIC C","","52,788",250,"6 ,196","59,233"
"FANNING, FRANCINE","PALM HARBOR, FL",FL,"FANNING, FRANCINE","","5,438","","1 ,017","6,455"
"FARAH, BRIAN A","HIGH POINT, NC",NC,"FARAH, BRIAN A","","","1,500",84,"1,584"
"FARAONE, STEPHEN V","SANIBEL, FL",FL,"FARAONE, STEPHEN V","","","5,000","","5,000"
"FARHAD ZANGENEH, M.D., P.C.","ASHBURN, VA",VA,"ZANGENEH, FARHAD","","17,506","","1 ,080","18,586"
"FARHAT, MOHAMED I","LA PORTE, IN",IN,"FARHAT, MOHAMED I","","8 ,175","",349,"8,524"
"FARIDI, AMIR A","SHERMAN, TX",TX,"FARIDI, AMIR A","","","1,875",72,"1,947"
"FARRELL, JANET","MENTOR, OH",OH,"FARRELL, JANET","1,575","","",205,"1,780"
"FARRELL, RICHARD L","SARATOGA SPRINGS, NY",NY,"FARRELL, RICHARD L","","3,450","",68,"3,518"
"FARREY, NICHOLAS R","BUCKEYE, AZ",AZ,"FARREY, NICHOLAS R","","1,125","","","1,125"
"FARRIS, KAREN B","IOWA CITY, IA",IA,"FARRIS, KAREN B","","","5,000",110,"5,110"
"FASANO, MARGARET","PATCHOGUE, NY",NY,"FASANO, MARGARET","","6,600","","1 ,600","8,200"
"FAWAZ, JAMAL","HAGERSTOWN, MD",MD,"FAWAZ, JAMAL","","18,050","",543,"18,593"
"FAWZY BASTA, MD INC","NORTHRIDGE, CA",CA,"BASTA, FAWZY S","","3,050","",90,"3,140"
"FEEDBACK CONSULTING, LLC","WESTERVILLE, OH",OH,"PAES, JOHN E","","19,781","",598,"20,380"
"FEHRENKAMP, STEVEN H","AUSTIN, TX",TX,"FEHRENKAMP, STEVEN H","","3,186","",11,"3,197"
"FEIBELMAN, NATHAN D","MACON, GA",GA,"FEIBELMAN, NATHAN D","","8,925","",373,"9,298"
"FEICK, JEAN T","SANDUSKY, OH",OH,"FEICK, JEAN T","2,306","","",56,"2,362"
"FEIFEL, DAVID","SAN DIEGO, CA",CA,"FEIFEL, DAVID","","50,000","","2 ,893","52,893"
"FEIGIN, RONALD A","ANCHORAGE, AK",AK,"FEIGIN, RONALD A","","7,950","",23,"7,973"
"FEINGOLD, KENNETH R","SAN FRANCISCO, CA",CA,"FEINGOLD, KENNETH R","","2,031","",68,"2,099"
"FEINSTEIN, PETER A","WILKES BARRE, PA",PA,"FEINSTEIN, PETER A","","","2,500","","2,500"
"FELDHEIM, MARTHA M","WYCKOFF, NJ",NJ,"FELDHEIM, MARTHA M","10,913","","","2 ,516","13,428"
"FELDMAN, ALAN","PRINCETON, NJ",NJ,"FELDMAN, ALAN","","3,225","","","3,225"
"FELDMAN, DMITRIY N","NEW YORK, NY",NY,"FELDMAN, DMITRIY N","","11,084",625,467,"12,176"
"FELDMAN, JAMES M","KATY, TX",TX,"FELDMAN, JAMES M","","2,634","",301,"2,936"
Entity Paid,"","",Provider of Service,Payments*(All Amounts  in US Dollars)* Payments for reimbursed expenses are not compensation.,"","","",""
Name,Location,State,Name,Patient Education Programs,Healthcare Professional Education Programs,Advising/Consulting & International Education Programs,Certain Travel-Related Expenses,2010 Total
"FELDMAN, LAWRENCE E","MIAMI BEACH, FL",FL,"FELDMAN, LAWRENCE E","","","2,250","","2,250"
"FELTEN, WILLIAM R","SAGINAW, MI",MI,"FELTEN, WILLIAM R","","15,484","",289,"15,773"
"FENG, SIMON F","WHITELAND, IN",IN,"FENG, SIMON F","","51,950","","5 ,566","57,516"
"FENLEY, JOHN D","JOHNSON CITY, TN",TN,"FENLEY, JOHN D","","51,138","","2 ,740","53,878"
"FENNELL, RICKY L","HUEYTOWN, AL",AL,"FENNELL, RICKY L","",450,"","",450
"FERGUSON, MARYJANE","MILLBURY, MA",MA,"FERGUSON, MARYJANE","10,669","","",80,"10,748"
"FERMO PSYCHIATRIC SOLUTIONS, INC.","MOUNT PLEASANT, SC",SC,"FERMO, RICARDO J","","50,300","","5 ,358","55,658"
